variableMetadata	parentMZ	parentRT	Score	MonoisotopicMass	SMILES	InChIKey	Name	NoExplPeaks	NumberPeaksUsed	InChI	OfflineMetFusionScore	MaximumTreeDepth	Identifier	ExplPeaks	InChIKey3	InChIKey2	InChIKey1	FragmenterScore	MolecularFormula	FragmenterScore_Values	FormulasOfExplPeaks	q.value
variable_2483	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_2511	729.5896	104.72200000002	2	728.583224846	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCC\C=C/CCCCCCCC	NBEADXWAAWCCDG-QDDWGVBQSA-N	SM(d18:1/18:1(9Z))	1	1	InChI=1S/C41H81N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,32,34,39-40,44H,6-19,22-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/b21-20-,34-32+/t39-,40+/m0/s1	3.43585471955379	2	HMDB12101	184.073330084624_999.0	N	QDDWGVBQSA	NBEADXWAAWCCDG	18.1497541643738	C41H81N2O6P	NA	184.073330084624:[C5H13NO4P+H]+H+	0.276318543925879
variable_2512	730.5391	71.09500000002	2	729.530854925	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C	IORKBJYFXXCDMP-GMGFYYQASA-N	PC(18:2(9Z,12Z)/14:0)	1	1	InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1	3.67360689650515	2	HMDB08130	184.075890758577_999.0	N	GMGFYYQASA	IORKBJYFXXCDMP	18.1067741077288	C40H76NO8P	NA	184.075890758577:[C5H13NO4P+H]+H+	0.279775466379773
variable_2513	316.2493	104.379	2	315.240958547	[H][C@@](CC([O-])=O)(C[N+](C)(C)C)OC(=O)CCCCCCCCC	LZOSYCMHQXPBFU-OAHLLOKOSA-N	O-decanoyl-L-carnitine	4	4	InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3/t15-/m1/s1	4.06511575120373	2	HMDB62631	60.080680594951_162.2;85.0280150316809_999.0;155.14198475043_73.6;257.174417664148_672.8	N	OAHLLOKOSA	LZOSYCMHQXPBFU	187.318913931724	C17H33NO4	305.0;665.0;360.0;305.0	60.080680594951:[C3H9N]+H+;85.0280150316809:[C4H5O2]+;155.14198475043:[C10H19O]+;257.174417664148:[C14H24O4]+H+	0.104685242052945
variable_2518	432.2401	40.788	1.99803171014229	414.204238692	COC1=CC(O)=C(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)C(C)=C1	ISKWRTCZWOXOOF-UHFFFAOYSA-N	Armillarin	22	23	InChI=1S/C24H30O6/c1-13-6-16(29-5)8-18(26)20(13)21(27)30-19-11-23(4)17-10-22(2,3)9-14(17)7-15(12-25)24(19,23)28/h6-8,12,14,17,19,26,28H,9-11H2,1-5H3	7.3514180564853	2	HMDB39380	43.0169814164385_3.7;69.0332488409515_3.5;81.0344879431414_3.7;83.0502651054529_1.8;97.0285751447862_2.2;107.083999352694_3.7;111.045353206311_3.4;119.085895376957_798.6;120.089610262049_3.1;127.038466992245_8.8;129.054665841979_7.1;133.06422584711_11.7;135.080869246412_131.6;147.065505641259_13.8;263.12807291782_3.1;277.1072975114_4.4;279.124718393142_1.7;281.140309338479_151.8;295.118616256672_19.8;397.201563234047_13.8;415.213898190712_999.0;416.214735337489_4.3	N	UHFFFAOYSA	ISKWRTCZWOXOOF	361.784564261037	C24H30O6	796.0;796.0;1044.0;1044.0;1256.0;808.0;1492.0;808.0;708.0;1044.0;1244.0;820.0;820.0;820.0;796.0;348.0;1244.0;796.0;1044.0;360.0;360.0;448.0	43.0169814164385:[C3H6+H]+;69.0332488409515:[C5H10-H]+;81.0344879431414:[C6H9]+;83.0502651054529:[C6H11]+;97.0285751447862:[C5H7O2-2H]+;107.083999352694:[C7H6O+H]+;111.045353206311:[C6H6O-H]+NH4+;119.085895376957:[C8H8O-H]+;120.089610262049:[C8H8O]+;127.038466992245:[C6H7O3]+;129.054665841979:[C6H7O3+2H]+;133.06422584711:[C8H6O2-H]+;135.080869246412:[C8H6O2+H]+;147.065505641259:[C9H8O2-H]+;263.12807291782:[C14H16O5-H]+;277.1072975114:[C16H21O4]+;279.124718393142:[C15H19O4-2H]+NH4+;281.140309338479:[C14H16O5-H]+NH4+;295.118616256672:[C14H13O6]+NH4+;397.201563234047:[C24H29O5]+;415.213898190712:[C24H29O5]+NH4+;416.214735337489:[C23H27O6-H]+NH4+	0.104148289310304
variable_2519	732.5556	69.26299999998	2	731.546504989	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	KIVAJCJTVPWSRJ-OQHNRNOKSA-N	PC(18:1(9Z)/14:0)	1	1	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1	3.67850608306411	2	HMDB08097	184.074875035164_999.0	N	OQHNRNOKSA	KIVAJCJTVPWSRJ	18.0148743333687	C40H78NO8P	NA	184.074875035164:[C5H13NO4P+H]+H+	0.30464058168467
variable_2522	733.5583	70.96099999998	1	694.590010984	CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(CCC32C)C(O)=O)C1(C)C	WAESUNHGNAUFBW-UHFFFAOYSA-N	3-Hexadecanoyloleanolic acid	0	1	InChI=1S/C46H78O4/c1-9-10-11-12-13-14-15-16-17-18-19-20-21-22-39(47)50-38-26-27-43(6)36(42(38,4)5)25-28-45(8)37(43)24-23-34-35-33-41(2,3)29-31-46(35,40(48)49)32-30-44(34,45)7/h23,35-38H,9-22,24-33H2,1-8H3,(H,48,49)	1.64692935508856	2	HMDB36967	NA	N	UHFFFAOYSA	WAESUNHGNAUFBW	0	C46H78O4	NA	NA	0.424044926752689
variable_2524	730.5391	71.09500000002	2	729.530854925	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C	IORKBJYFXXCDMP-GMGFYYQASA-N	PC(18:2(9Z,12Z)/14:0)	1	1	InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1	3.67360689650515	2	HMDB08130	184.075890758577_999.0	N	GMGFYYQASA	IORKBJYFXXCDMP	18.1067741077288	C40H76NO8P	NA	184.075890758577:[C5H13NO4P+H]+H+	0.279775466379773
variable_2526	730.5391	71.09500000002	2	729.530854925	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C	IORKBJYFXXCDMP-GMGFYYQASA-N	PC(18:2(9Z,12Z)/14:0)	1	1	InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1	3.67360689650515	2	HMDB08130	184.075890758577_999.0	N	GMGFYYQASA	IORKBJYFXXCDMP	18.1067741077288	C40H76NO8P	NA	184.075890758577:[C5H13NO4P+H]+H+	0.279775466379773
variable_2537	730.5391	71.09500000002	2	729.530854925	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C	IORKBJYFXXCDMP-GMGFYYQASA-N	PC(18:2(9Z,12Z)/14:0)	1	1	InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1	3.67360689650515	2	HMDB08130	184.075890758577_999.0	N	GMGFYYQASA	IORKBJYFXXCDMP	18.1067741077288	C40H76NO8P	NA	184.075890758577:[C5H13NO4P+H]+H+	0.279775466379773
variable_2539	267.1725	39.447	1.85310949605296	228.20893014	CC(C)CCCCCCCCCCC(O)=O	YYVJAABUJYRQJO-UHFFFAOYSA-N	12-Methyltridecanoic acid	3	3	InChI=1S/C14H28O2/c1-13(2)11-9-7-5-3-4-6-8-10-12-14(15)16/h13H,3-12H2,1-2H3,(H,15,16)	3.95159864765856	2	HMDB31072	98.9836728293469_999.0;155.047093771833_335.0;211.109695005903_243.3	N	UHFFFAOYSA	YYVJAABUJYRQJO	196.207809547174	C14H28O2	448.0;448.0;448.0	98.9836728293469:[C2H3O2+H]+K+;155.047093771833:[C6H11O2+H]+K+;211.109695005903:[C10H19O2+H]+K+	0.104195914444204
variable_2543	730.5391	71.09500000002	2	729.530854925	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C	IORKBJYFXXCDMP-GMGFYYQASA-N	PC(18:2(9Z,12Z)/14:0)	1	1	InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1	3.67360689650515	2	HMDB08130	184.075890758577_999.0	N	GMGFYYQASA	IORKBJYFXXCDMP	18.1067741077288	C40H76NO8P	NA	184.075890758577:[C5H13NO4P+H]+H+	0.279775466379773
variable_2547	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2555	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2556	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2557	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2559	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2560	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2562	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2563	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2569	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2587	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2593	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2596	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2597	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2627	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2628	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
variable_2632	796.5241	72.74500000002	0	757.562155053	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCNC)OC(=O)CCCCCCC\C=C/CCCCCCCC	LPXFOQGBESUDAX-NLEYBKGJSA-N	PE-NMe(18:1(9Z)/18:1(9Z))	0	0	InChI=1S/C42H80NO8P/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43-3)51-42(45)35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h18-21,40,43H,4-17,22-39H2,1-3H3,(H,46,47)/b20-18-,21-19-/t40-/m1/s1	0	2	HMDB10565	NA	N	NLEYBKGJSA	LPXFOQGBESUDAX	0	C42H80NO8P	NA	NA	0.425187694279421
variable_2636	760.5837	76.24999999998	2	759.577805117	CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	WSBNPWBHAOQZJF-OIJJMQLXSA-N	PC(20:1(11Z)/14:0)	1	1	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1	3.67850608306411	2	HMDB08295	184.074207595111_999.0	N	OIJJMQLXSA	WSBNPWBHAOQZJF	16.8106477240431	C42H82NO8P	NA	184.074207595111:[C5H13NO4P+H]+H+	0.318731975439948
